url,title,hashtags,views,likes,fft_max_freq,fft_max_amp
https://www.tiktok.com/@vlea20/video/7567334454872575254,#fyy #school #friends #trend #dance @TYLA ,#fyy #school #friends #trend #dance,698300,47800,439.40000000000003,2913723.479941162
https://www.tiktok.com/@kellyisdancing/video/7568833674863578390,dc:@Tik Toker #fyp #dancer #dancetrend2025 #dancechallenge ,#fyp #dancer #dancetrend2025 #dancechallenge,857200,30100,32.4,69400066.28228828
https://www.tiktok.com/@alyssabbly/video/7551905742333267231,I told him to just stand there😅 #suga #couple #dancetrend2025 ,#suga #couple #dancetrend2025,772400,5913,59.800000000000004,355671241.7344596
https://www.tiktok.com/@jerseyyjoe/video/7564943105418431757,Outside w/@Zeddy Will 🤠 😂🔥🔥 ( IB: @Rose 🌹 ) #dance #trend #viral #fyp ,#dance #trend #viral #fyp,8800000,1200000,34.0,247526689.39204845
https://www.tiktok.com/@tessfoleyy/video/7509195245507202335,this dance is hilarious to me💛💐🌼 @brinkley  #dance #danceinspo #dance...,#dance #danceinspo #danceacc #irvine #irvinespectrum #outfitinspo #outfitacc #ootd #ootdinspo #ootdacc #duo #duotok #duoinspo #duodance #trendingdance #inspo #inspotok #inspoacc,10900000,321100,166.8,39351936.80249113
https://www.tiktok.com/@prettyx_neo/video/7567753539749973266,the last move.🤏🏾🤏🏾🤏🏾😝a few were found shaking. #prettgirlgallery #fyp...,#prettgirlgallery #fyp #southafrica #dance #prettyx,500300,33300,329.6,15615585.252604833
https://www.tiktok.com/@abainthedan/video/7434864492724358456,One of the easiest challenge on the internet right now. 😂🔥 w/ @Kellya...,#aban #thetraffictitan #traffictitan #flamboyantab #enjoysdancingintraffic,731700,8546,27.8,71463192.14690322
https://www.tiktok.com/@jmaky_1/video/7567147086278397200,TURN UP #trending #2025 #fypage #dance #fy ,#trending #2025 #fypage #dance #fy,206200,969,37.0,93040979.42006826
https://www.tiktok.com/@titif0204/video/7548222415508196663,join the club #douyin抖音 #fyp #dance #chineseboy #abs,#douyin抖音 #fyp #dance #chineseboy #abs,6700000,300400,93.80000000000001,77169367.55591221
https://www.tiktok.com/@el1epretty/video/7542556415735483655,#dc #dance #trend #kawaii #vibe ,#dc #dance #trend #kawaii #vibe,12600000,1000000,40.2,126627500.81231613
https://www.tiktok.com/@lexiii1413/video/7487693256113868062,Sunday | #fyp #blowthisup #easytiktokdance #tiktokdance #easytolearn ...,#fyp #blowthisup #easytiktokdance #tiktokdance #easytolearn #viral #trending #xyzbca #dance #fyppppppppppppppppppppppp #2025,1900000,22600,37.800000000000004,112782473.40137418
https://www.tiktok.com/@anissiennaa/video/7535969688627498271,My Girls 😽😽 @Nayeli ✝️ @Reese Herron #fyp #dance #dancetrend #friends ,#fyp #dance #dancetrend #friends,315100,7929,44.0,68629147.9635813
https://www.tiktok.com/@nathan.lanes/video/7564896505857936670,hit that rakai dancee #fyp #dancetrend #minnesota #rakai @Dereon @Don...,#fyp #dancetrend #minnesota #rakai,8800000,278800,37.2,59131947.13284722
https://www.tiktok.com/@kellyisdancing/video/7568983543632743702,with my broskis @miirelaisdancing & @𝔤𝔧𝔢𝔩𝔬 #fyp #dancers #dancetrend2...,#fyp #dancers #dancetrend2025 #letsbebesties #trendingdance,631400,8797,56.2,41181393.44767844
https://www.tiktok.com/@scarlett.dances070/video/7563769757854453006,@user1234242424 #tiktokdance #tiktokdancetrend #twopersontiktokdance ...,#tiktokdance #tiktokdancetrend #twopersontiktokdance #tiktokdance2025 #duotiktokdance,47000,382,32.4,68875630.79018776
https://www.tiktok.com/@gooseeggzz/video/7493134653117795616,"""Wishing you a wonderful day!""@gooseegg12138 #dance #tiktokdance #chi...",#dance #tiktokdance #chinesegirl #fyp #viral #trending #dancer #dancechallenge #dancecover,984900,77900,52.0,302240892.2726035
https://www.tiktok.com/@mariathedental/video/7509014315777658143,Ready for a dance? #dancetok ,#dancetok,91100,2296,83.0,97568353.57107301
https://www.tiktok.com/@nevaaadaa/video/7562072410380373260,dance era never ending @avilina ,,1100000,80000,45.0,96829527.56454904
https://www.tiktok.com/@morty_za/video/7552280039048416534,FAIL. #dance #dreadhead #fail ,#dance #dreadhead #fail,910700,45600,105.0,9301580.650811462
https://www.tiktok.com/@adelaide_isabella/video/7562625823124049182,the kid in the back 🏃‍♂️💨 #dancesfor2people #babyboodance #dancetrend ,#dancesfor2people #babyboodance #dancetrend,4300000,215500,32.4,69004018.68333815
https://www.tiktok.com/@clocopuffs/video/7565576853201685791,could’ve been in nyc #fyp #audio #viral #dance #audiotouse ,#fyp #audio #viral #dance #audiotouse,623800,17700,32.800000000000004,87704403.81916708
https://www.tiktok.com/@m1ss.energyy/video/7574493636759489814,TIK TOK DANCE MASHUP 2025✅❌#dancemashup #tiktokdancemashup #dancetren...,#dancemashup #tiktokdancemashup #dancetrends #randomdance #dancer,309900,7552,439.40000000000003,32018388.296567984
https://www.tiktok.com/@kellyisdancing/video/7573403839307468054,dc:@James #fyp #dancetrend2025 #newdance #lamamadelamamaelalfa #trend...,#fyp #dancetrend2025 #newdance #lamamadelamamaelalfa #trendingdance,1600000,171500,62.800000000000004,195505766.1301526
https://www.tiktok.com/@kellyisdancing/video/7573672783192837398,make it moveee (w/@miirelaisdancing) dc:? #fyp #duodance #makeitmove ...,#fyp #duodance #makeitmove #dancetrend2025 #dancetrends,244900,16600,741.6,3743717.1659180573
https://www.tiktok.com/@we_love_milkshake/video/7572969848234331404,This dance is so addictive dc: @kipittok #dance2025 #trendingdance #d...,#dance2025 #trendingdance #dancechallenge #dancetok,267400,3388,439.40000000000003,2942791.395080664
https://www.tiktok.com/@chau.ng_/video/7572027030884125965,i haven’t skipped a single tiktok of this trend 😝 #pitbullterrier #da...,#pitbullterrier #dance #tiktokdance #trend #friends,932300,17100,34.4,86339039.18268915
https://www.tiktok.com/@bristolwilson00/video/7562325518918470967,✨✨#fyp #trending #dance #2persondance #duo @clarkthausner ,#fyp #trending #dance #2persondance #duo,380300,5799,57.2,131800809.28529584
https://www.tiktok.com/@reflection.crew/video/7568857691443989782,new trend ✨ #dc #dance #dancetrend #dancechallenge #tiktokdance ,#dc #dance #dancetrend #dancechallenge #tiktokdance,591700,4690,34.4,145149880.41372705
https://www.tiktok.com/@noah_mendes24/video/7573056056788618514,The trio is backkkk @broden_young #trio #dance #viral #trend ,#trio #dance #viral #trend,429200,34500,40.400000000000006,33844252.078387804
https://www.tiktok.com/@sisterzmove/video/7547049137217342742,milkshakee #xyzabc #fyp #sisters #dancetok #dancers ,#xyzabc #fyp #sisters #dancetok #dancers,31900000,1900000,53.400000000000006,166130235.84712628
https://www.tiktok.com/@lofer___rypist004/video/7565372388670475537,Part 969 Dance videos 💃💃#CapCut #fyp #foruシ #viralvideo #growmyaccoun...,#CapCut #fyp #foruシ #viralvideo #growmyaccount #goviral #fypviralシ #tiktokviral #tiktok,3600000,89700,556.0,80241281.58810233
https://www.tiktok.com/@hey_smirk/video/7547869071404961042,😂😂😂😂😂 ROFL. #funny #trending #viral #fyp #dance #elevatordance ,#funny #trending #viral #fyp #dance #elevatordance,77100,1000,359.40000000000003,34252489.48783955
https://www.tiktok.com/@manoletyet/video/7372519326324182280,With my lodi @Hannah Balanay Dc: @Kopiko_black  #dance #trend ,#dance #trend,5000000,318000,49.400000000000006,20223795.202938467
https://www.tiktok.com/@frostbitequeen12/video/7548015611213778178,"❄️ Dance with passion, freeze the moment, feel the vibe 💃   🔥 Watch t...",#IceDance #DanceQueen #ViralDance #TrendingMoves #DancePassion,118200,601,54.2,227825490.0524759
https://www.tiktok.com/@ritaa.vibes/video/7558510243093744918,🧢 #fyp #dance #trend2025 #viral #trend ,#fyp #dance #trend2025 #viral #trend,816800,20700,49.0,67254217.70228553
https://www.tiktok.com/@its..june/video/7539055253031865621,AYY @Ada !! #dance #fyp,#dance #fyp,1100000,83200,30.200000000000003,97188568.5690536
https://www.tiktok.com/@dancingworld2023/video/7570364449492618527,50 cent Dance World #dance #freestyle #,#dance #freestyle,87800,3084,40.0,212859289.6087065
https://www.tiktok.com/@mariee__.03/video/7569170670299417863,@nay05rdm #bailecito #trend #fypage #paratiii #dance ,#bailecito #trend #fypage #paratiii #dance,264700,5290,53.6,100889324.14361133
https://www.tiktok.com/@tommasogarzelli/video/7474741972100484374,@Eva_Rubichi sempre così 💀🫠❤️ #dancehall #dance ,#dancehall #dance,4600000,75700,72.0,28564934.35443648
https://www.tiktok.com/@nicholaei/video/7563909294509296917,@Maesha #coupledancetrend #newdance #newtrend ,#coupledancetrend #newdance #newtrend,37300000,774300,32.800000000000004,87723971.3874639
https://www.tiktok.com/@carlaangel698/video/7561541535381212428,#CapCut #bachatachallenge #dence #lgbtqi #influence ,#CapCut #bachatachallenge #dence #lgbtqi #influence,8767,447,68.60000000000001,1502830733.9555168
https://www.tiktok.com/@dama_laranjinha/video/7512120134249532728,Ninguém Supera Essa Dança COLOCA #TDC #TIKTOKRS #palops🇲🇿🇨🇻🇬🇼🇧🇷🇵🇹🇦🇴🇰🇳...,#TDC #TIKTOKRS #palops #angolanosactualizados #viralvideos,229100,2714,58.6,86160219.1508565
https://www.tiktok.com/@kellyisdancing/video/7564126102831074582,🇧🇷 dc:? #fyp #newdance #dancetrend2025 #brazilianfunk #trendingvideo ,#fyp #newdance #dancetrend2025 #brazilianfunk #trendingvideo,5700000,153800,249.20000000000002,159949099.7899767
https://www.tiktok.com/@yurrri_1011/video/7566235451200261384,🍝😝👻  @LE SSERAFIM  #lesserafim #spaghetti #kpop #dance #fyp ,#lesserafim #spaghetti #kpop #dance #fyp,5300000,173200,60.0,63082538.98033322
https://www.tiktok.com/@belitskaydi/video/7364469862468488455,Taki Taki Tutorial🔥Can you repeat it?,,11500000,137400,813.8000000000001,78710687.86566424
https://www.tiktok.com/@montanatucker/video/7569633556608191799,"I think my mini me, 8 year old @CharlotteAnnTucker , just won this ch...",#tyla #chanel #dance #cute,202700,6528,439.40000000000003,2874227.6853244193
https://www.tiktok.com/@emilie_olangga/video/7570964897484328212,#trending dance couple dance ,#trending,68400,410,32.800000000000004,190409048.4271677
https://www.tiktok.com/@potifyboxes0/video/7571284467428478263,Top 5 most popular viral TikTok dance songs November 2025! 🎧😍🌍|BEST D...,#explore,2000000,95700,236.8,77115531.05029355
https://www.tiktok.com/@chloel044/video/7570512561683107080,#dance #ootd #dancetrend2025 #viral #outfit ,#dance #ootd #dancetrend2025 #viral #outfit,182700,4035,68.60000000000001,34302383.45526286
https://www.tiktok.com/@klissyaltheap.aleluya1/video/7567263288191454471,#brainrotdance,#brainrotdance,406700,4478,483.8,15346312.145260898
https://www.tiktok.com/@itz_aya_j/video/7551280899069938951,🍒🍒🍒 #ayaj #cuteoutfit #dancetrend #trendingdance ,#ayaj #cuteoutfit #dancetrend #trendingdance,7600000,311400,83.60000000000001,70398119.9993505
https://www.tiktok.com/@wav3bywai/video/7551136569873255736,"✨ Alibi still trending, but in 2025 it hits different 🔥 Pure vibes, p...",#AlibiTrend #DanceVibes #ViralMoves #Trend2025 #ForYou,444400,10100,1472.0,8444754.783314882
https://www.tiktok.com/@lua_elisabeth123/video/7489048336377433366,Dc: @⚡️RHYTHM ATTACK & REFLECTION⚡️.                       @T I L D A...,#foryou #fyp #fypシ #helpthisgoviral #foruyou #lua #fypage #foryoupage #fyppp #scandinavia #karise #dancetiktok #dance,19400000,2400000,51.0,14477221.8966251
https://www.tiktok.com/@pelmentossschaan/video/7570481825550814484,[inst: pelmentoschan_09] this dance >>>> #cosplay #dance ,#cosplay #dance,1700000,261000,50.400000000000006,121319234.37999502
https://www.tiktok.com/@not.kylie.spam9/video/7536023833883479351,Bro lock in #dancepartner#partner#dance#trend#bored#fyp ,#dancepartner #partner #dance #trend #bored #fyp,3900000,131900,440.8,26942583.933155537
https://www.tiktok.com/@avalulic/video/7546328450722712887,where are we?? #fyp #dance #trending #foryou ,#fyp #dance #trending #foryou,7500000,251700,32.6,351548533.8703763
