url,title,hashtags,views,likes,fft_max_freq,fft_max_amp
https://www.tiktok.com/@grwms.by.vitoria/video/7544809970374561055,Grwm for the day🫶🏻💐🪞  |  #grwmsbyvitoria #osteogenesisperfecta #fypシ ...,#grwmsbyvitoria #osteogenesisperfecta #fypシ #grwm #grwmfortheday,697900,27400,582.0,6244101.04240522
https://www.tiktok.com/@beach.bum.101/video/7525057494612184334,quick grwm for the day! 🙈🌟#starbies#grwm#preppy#summerfridays#nails#s...,#starbies #grwm #preppy #summerfridays #nails #starbucks #rollerrabbitstoneyclover #pjs #rollerrabbit #fyp #foryoupage #foryou,226100,20800,87.4,80574971.1357202
https://www.tiktok.com/@maja.wesolaa/video/7573835132348534038,"Za głęboko weszłam w tą drame, żeby się nie wypowiedzieć #Grwm #glowh...",#Grwm #glowhouse #samara,313800,36500,323.8,38831518.515954696
https://www.tiktok.com/@embreighcourtlyn/video/7469154363924041002,This was made yesterdayy #fyp #grwm #blowthisup #viral #outfitinspo #...,#fyp #grwm #blowthisup #viral #outfitinspo #school #grwmforschool #makeup #makeuproutine #makeuptutorial #jewelry,10100000,1100000,499.6,8189276.24365791
https://www.tiktok.com/@more.dejankat/video/7474800590237764919,grwm for school,,2200000,238000,234.8,6957714.400825878
https://www.tiktok.com/@preppyxxpop/video/7438214038795865377,🎄☃️❄️🎅 #preppy #fyp #grwm ,#preppy #fyp #grwm,104400,4352,107.80000000000001,35698963.59300231
https://www.tiktok.com/@macnolly_rsa/video/7516248642496335110,Part 1🥳❤️Part 2 will be a vlog❤️#SAMA28 #macnolly #fyp #grwm ,#SAMA28 #macnolly #fyp #grwm,133300,12200,699.4000000000001,5341723.887172791
https://www.tiktok.com/@br1.annaaaaa/video/7440254167094054190,Havent done a grwm in school since like last year 😭,,70400000,7000000,3221.8,80941109.3352335
https://www.tiktok.com/@user2033944170547/video/7539573434854952223,Me 1 min before school starts:  #repost #viral #fyp #school #grwm ,#repost #viral #fyp #school #grwm,6500000,501400,310.40000000000003,13833927.088946676
https://www.tiktok.com/@hotwills.red/video/7560172559795358990,Bday Eve #blowthisupforme #getmefamous #fyp #xyzbca #tatcha ,#blowthisupforme #getmefamous #fyp #xyzbca #tatcha,74000,5139,123.2,50845094.08373472
https://www.tiktok.com/@sundaykalogeras/video/7440181999525956920,grwm first day in Vegas for F1!!! so excited @T-Mobile  #TMobilePartner,#TMobilePartner,23900000,1800000,650.2,25753610.786466267
https://www.tiktok.com/@grwms.by.vitoria/video/7554469923662220599,grwm for school🫶🏻✨💙    | #grwmsbyvitoria #osteogenesisperfecta #fypシ ...,#grwmsbyvitoria #osteogenesisperfecta #fypシ #grwm #grwmforschool,94800,3701,224.8,6044671.160536732
https://www.tiktok.com/@lacey.m.xxx/video/7523579330929118486,GRWM for the day 🩷 #grwm #grwmroutine #plouise #makeup #plouisemakeup ,#grwm #grwmroutine #plouise #makeup #plouisemakeup,390900,9915,43.0,239299950.78702256
https://www.tiktok.com/@therealpresidentpres/video/7570522727182798093,GRWM,,839400,126300,598.4,12980165.813903678
https://www.tiktok.com/@maja.wesolaa/video/7573067819533831457,Jakie są wasze wymarzone kalendarze adwentowe ? ,,81800,10100,449.0,33033643.114771493
https://www.tiktok.com/@ingridohara/video/7511835481370348805,GRWM security vibes 💋✨,,1800000,114100,31.0,237100038.6752865
https://www.tiktok.com/@mariajuterud/video/7332473907682856225,Get ready with us for the Oslo Operaball! We had the best time!! I am...,#fyp #grwm #couplegoals #coupleoutfit #matchingoutfits #booktok #fantasybooktok #fantasyromance #ballgown,48400000,3800000,119.4,44340254.258225545
https://www.tiktok.com/@bellaayar/video/7441546915621244178,"@TIRTIR Inc.  Mask Fit Red Cushion, 22W Sheer Beige  Glossy Coating M...",#grwm #girltherapy #makeup #girlthings,4600000,443600,43.6,351290463.0514726
https://www.tiktok.com/@lexielearmann/video/7545205175884057887,TAP IN💓 #fyp #grwm #motivation #fitness #gymvlog @SKIMS @medicube glo...,#fyp #grwm #motivation #fitness #gymvlog,492200,66000,87.4,21575873.74226717
https://www.tiktok.com/@biancasfashun/video/7481438707841617195,Sorry idk why it glitched near the middle! #grwm #foryoupage #makeup ...,#grwm #foryoupage #makeup #biancasfashun #skincare #cleangirl #blowthisup #xyzbca,550400,39200,52.2,68529089.56271958
https://www.tiktok.com/@by.fannys/video/7355533977551162657,#grwm #makeup ,#grwm #makeup,17500000,692600,59.6,30315962.627712213
https://www.tiktok.com/@kumbayah/video/7489992095021796638,#gdwm #grwm ,#gdwm #grwm,2000000,74700,504.20000000000005,16158766.566581951
https://www.tiktok.com/@fayeknightlyplusmom/video/7564485639870090504,Love this song! . . #grwm #makeuptutorial #blowthisup #xyzcba #wasian ,#grwm #makeuptutorial #blowthisup #xyzcba #wasian,78700,5777,74.0,102129289.2927864
https://www.tiktok.com/@estefannii.g/video/7408618172846296350,Grwm 🫶🏼🫶🏼🥳#fypシ゚viral #grwmmakeup #grwmroutine #grwmformybirthday #vi...,#fypシ #grwmmakeup #grwmroutine #grwmformybirthday #viral #progeria,12500000,614100,244.60000000000002,5554548.899540749
https://www.tiktok.com/@sydneypurl/video/7299546169133288736,Me vs my impulsive thoughts 😋 #makeup #grwm #beauty #chaoticgrwm #nev...,#makeup #grwm #beauty #chaoticgrwm #neverletthemknowyournextmove,5100000,84000,43.2,519767597.7395861
